61213649618,195923199514
61213649618,226130625557
61213649618,1500340693610646
61213649618,1781133445452041
61213649618,924214637636430
61213649618,208966514625
61213649618,136659463030729
61213649618,961765523901217
61213649618,458456357677041
61213649618,160968200582928
61213649618,119674301521593
61213649618,115103408384
61213649618,573553349394917
61213649618,229696957077165
61213649618,682465328448639
61213649618,99158093147
61213649618,205095032857458
61213649618,61506671531
61213649618,131132106964054
61213649618,1444320322459405
61213649618,534911713219660
61213649618,567206813361123
61213649618,394319110634273
61213649618,283048951715725
61213649618,528582947162730
61213649618,543106212368728
61213649618,241867085852973
61213649618,34767149008
61213649618,24961338115
61213649618,1416083275315388
61213649618,165878254250
61213649618,226380994085115
61213649618,203999956301716
61213649618,309133815849921
61213649618,270577976380974
61213649618,380994871968780
61213649618,349031161842570
61213649618,153043694834703
61213649618,176233772426218
61213649618,221461167951955
61213649618,165929753457385
61213649618,119677581444554
61213649618,235122709860671
61213649618,105496182898573
61213649618,111205048906987
61213649618,228268697257392
61213649618,117098835054439
61213649618,127128043964568
61213649618,260819157288541
61213649618,114476891932440
61213649618,252862098066707
61213649618,253590865334
61213649618,23200868598
61213649618,343343179776
61213649618,112836955449317
61213649618,180256032046032
61213649618,16491263634
61213649618,242977235738688
61213649618,206719826048056
61213649618,154466377942872
61213649618,214008825056
61213649618,46152322794
61213649618,123139571057628
61213649618,138171956193710
61213649618,51491238316
61213649618,114325988648006
195923199514,99158093147
195923199514,136659463030729
195923199514,283048951715725
195923199514,127128043964568
195923199514,23200868598
226130625557,34767149008
924214637636430,136659463030729
924214637636430,99158093147
924214637636430,208966514625
924214637636430,203999956301716
924214637636430,226130625557
924214637636430,165878254250
924214637636430,241867085852973
924214637636430,195923199514
924214637636430,283048951715725
924214637636430,112836955449317
924214637636430,34767149008
924214637636430,51491238316
924214637636430,61213649618
924214637636430,205095032857458
208966514625,283048951715725
208966514625,112836955449317
208966514625,34767149008
208966514625,136659463030729
136659463030729,16491263634
136659463030729,180256032046032
136659463030729,343343179776
136659463030729,111205048906987
136659463030729,228268697257392
136659463030729,221461167951955
136659463030729,1416083275315388
136659463030729,309133815849921
136659463030729,528582947162730
136659463030729,270577976380974
136659463030729,99158093147
136659463030729,226380994085115
136659463030729,241867085852973
136659463030729,34767149008
136659463030729,127128043964568
136659463030729,203999956301716
136659463030729,226130625557
136659463030729,208966514625
136659463030729,205095032857458
136659463030729,114325988648006
136659463030729,682465328448639
136659463030729,61213649618
136659463030729,165878254250
136659463030729,252862098066707
136659463030729,119677581444554
136659463030729,51491238316
136659463030729,253590865334
136659463030729,283048951715725
136659463030729,23200868598
136659463030729,112836955449317
458456357677041,136659463030729
160968200582928,61213649618
119674301521593,160968200582928
229696957077165,112836955449317
229696957077165,51491238316
229696957077165,226380994085115
229696957077165,270577976380974
229696957077165,283048951715725
229696957077165,119677581444554
229696957077165,252862098066707
229696957077165,61213649618
229696957077165,136659463030729
229696957077165,34767149008
99158093147,51491238316
99158093147,205095032857458
99158093147,165878254250
99158093147,1416083275315388
99158093147,127128043964568
99158093147,136659463030729
99158093147,203999956301716
99158093147,195923199514
99158093147,226130625557
99158093147,226380994085115
99158093147,61213649618
99158093147,241867085852973
99158093147,34767149008
99158093147,112836955449317
99158093147,283048951715725
205095032857458,283048951715725
205095032857458,165878254250
205095032857458,229696957077165
205095032857458,136659463030729
205095032857458,208966514625
205095032857458,252862098066707
205095032857458,34767149008
61506671531,131132106964054
131132106964054,61506671531
1444320322459405,573553349394917
1444320322459405,61213649618
1444320322459405,283048951715725
1444320322459405,270577976380974
534911713219660,61213649618
534911713219660,115103408384
534911713219660,528582947162730
534911713219660,543106212368728
534911713219660,228268697257392
534911713219660,34767149008
534911713219660,534911713219660
394319110634273,34767149008
394319110634273,51491238316
394319110634273,138171956193710
394319110634273,154466377942872
394319110634273,206719826048056
394319110634273,180256032046032
394319110634273,112836955449317
394319110634273,343343179776
394319110634273,23200868598
394319110634273,253590865334
394319110634273,252862098066707
394319110634273,260819157288541
394319110634273,127128043964568
394319110634273,228268697257392
394319110634273,111205048906987
394319110634273,105496182898573
394319110634273,119677581444554
394319110634273,235122709860671
394319110634273,176233772426218
394319110634273,221461167951955
394319110634273,61213649618
283048951715725,127128043964568
283048951715725,34767149008
528582947162730,567206813361123
